100
100
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6626	0	0	0	0.2613	0	0	0	0	0	0	0	0	0.6525	0	0	0	0.4538	0	0	0	0.1128	0	0	0.569	0	0.6426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1235	0	0	0	0	0	0	0.7926	0
0	1	0	0	0	0	0	0	0	0	0	0	0.1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6436	0	0	0	0	0	0.0376	0	0	0	0	0	0	0.0281	0	0	0	0	0	0	0	0.3477	0	0	0	0	0	0.9018	0	0	0	0	0	0	0	0	0.9754	0	0	0	0.0612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0836	0
0	0	1	0	0	0	0	0	0.9093	0	0.7992	0	0.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4932	0	0	0	0.4022	0	0	0	0	0	0	0	0	0	0	0	0.5763	0	0	0	0.6145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3443	0.5717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5279	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126	0	0	0	0.2556	0	0.695	0	0	0	0	0	0.8536	0.1812	0	0	0	0	0	0	0	0	0	0.4396	0	0	0	0	0	0	0	0	0	0	0	0	0.3045	0	0	0	0	0	0	0.6582	0	0	0	0.1378	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0.8131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3604	0	0.7963	0	0	0	0	0	0	0	0	0	0	0	0.9467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999	0	0.9359	0	0.8668	0	0	0	0	0.668	0	0	0	0	0.2097	0	0	0	0	0	0	0	0	0	0	0
0	0	0.5325	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9552	0	0	0	0	0	0	0	0	0.2032	0	0	0	0.5484	0	0	0	0	0	0	0.8459	0	0	0	0	0	0	0	0	0	0.4167	0.6628	0	0	0	0	0	0	0	0.2116	0	0.7682	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0.9249	0	0	0	0	0	0	0	0	0.2369	0	0	0	0	0	0	0.5754	0	0	0.5527	0	0	0	0	0	0	0	0	0	0	0	0	0.9986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503	0	0	0	0	0	0.1327	0.2748	0	0.5883	0	0	0.8959	0
0	0	0	0	0	0	0	1	0.2466	0	0	0	0	0	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0.2679	0	0	0	0	0.3674	0	0	0	0	0	0	0	0	0.2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0616	0.1017	0	0.4921	0	0	0	0	0	0	0	0	0.0199	0	0.8388	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.4318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233	0.009	0.0157	0	0	0	0.495	0	0	0.8367	0	0	0	0	0	0	0	0	0	0.0675	0	0	0	0	0	0	0	0	0.1454	0	0	0	0	0	0	0	0	0.0742	0
0	0.0026	0	0	0	0	0	0	0	1	0.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6281	0	0.0861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9369	0	0	0	0	0	0	0	0	0	0	0	0	0.959	0	0	0.5138	0	0	0.1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7523	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.217	0	0	0.6094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2651	0	0	0	0	0	0.9592	0.1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4159	0	0	0	0	0.2443	0	0	0	0	0	0	0	0	0	0	0	0	0.3303	0	0.5956	0	0	0.7882	0	0	0	0	0	0	0	0	0	0	0
0	0	0.5864	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.6663	0.9099	0	0	0	0	0	0.8059	0	0	0.293	0	0	0	0	0	0.1734	0	0	0	0	0	0	0	0.4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8497	0	0	0	0.28	0
0	0	0	0	0	0	0	0	0.2616	0	0	0	1	0.8479	0	0	0	0	0	0	0	0	0	0.2408	0	0	0	0	0	0	0	0	0.4749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1241	0	0	0	0.4261	0	0	0	0	0	0	0	0.3201	0	0	0	0	0	0	0	0	0	0	0	0.9827	0.0476	0	0
0.9048	0	0	0	0.315	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1387	0	0.0862	0	0	0	0	0	0	0	0	0	0.8299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515	0	0.6264	0	0	0	0	0.6709	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3596
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5754	0	0	0	0.8662	0	0	0	0	0	0	0.8379	0	0	0	0	0	0	0	0	0	0	0	0.8318	0	0	0	0	0.6834	0	0	0	0	0.0462	0	0	0	0.7965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5085	0	0	0	0	0.329	0	0	0.9354	0	0	0	0
0	0	0.8098	0	0	0	0	0	0.8442	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9139	0	0	0	0	0	0	0	0	0	0	0	0	0.3974	0	0.3023	0.4306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6167	0	0	0	0.5016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9607	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7116	0	0	0	0	0.5688	0	0	0	0	0	0.9578	0	0	0.0885	0	0.7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0425	0	0.9614	0.1496	0	0	0	0	0	0	0	0
0	0.6206	0	0	0	0	0	0	0	0	0	0	0.2349	0	0	0	0	1	0	0.3764	0	0	0	0	0	0	0.0865	0	0	0	0	0.6784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1384	0.6714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8423	0	0	0.7521	0	0	0	0	0
0	0	0	0	0	0	0.7254	0	0.5311	0	0	0	0.917	0.5624	0	0	0	0.4313	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1184	0	0	0.6612	0	0.9673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0	0	0	0	0	0	0	0	0	0	0.6951	0	0	0
0	0	0	0.9077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9945	0.6381	0	0	0	0	0	0	0	0.9606	0.2808	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0.0132	0	0	0	0	0	0	0	0	0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2727	0	0
0	0	0	0	0	0	0	0	0	0	0	0.1757	0	0.9325	0	0	0	0	0.1713	0	1	0	0	0.2039	0	0.327	0	0	0	0	0	0	0	0	0	0	0	0.6943	0	0	0	0	0.4456	0.1612	0	0	0	0	0	0.1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3239	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.9938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7029	0	0	0	0	0	0	0	0	0	0.8979	0	0	0	0	0	0	0	0.0303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4457	0	0	0	0	0	0.1383	0.2359	0	0	0	0	0.9219	0.6112	0	0	0	0	0	0	0.9884
0.9444	0.5262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4217	0	0	0	0	0	1	0.3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5801	0	0	0	0	0	0	0	0	0	0	0	0.0187	0.6013	0	0.8986	0	0	0	0.6423	0	0	0	0	0	0	0	0	0	0	0.6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8296	0	0	0	0	0	0	0	0	1	0	0.2948	0.1316	0	0	0	0	0	0	0	0	0	0.4574	0	0.0712	0	0	0	0	0	0	0	0	0.614	0	0	0	0	0	0	0	0	0	0	0.8086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5901	0.0721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8896	0
0	0	0	0	0	0	0	0	0	0.3386	0	0	0	0	0	0	0	0	0	0	0.897	0	0	0	1	0.3172	0.5464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3649	0	0	0.0222	0	0	0	0	0	0	0	0	0	0.6758	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8605	0	0	0	0	0.7245	0	0	0	0	0	0	0	0	0	0	0	0.6719
0	0	0	0	0	0	0	0	0	0	0.8915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.9077	0	0	0	0	0	0.6259	0	0.5365	0	0	0	0	0.4327	0	0	0	0	0	0	0	0	0	0.4553	0	0	0.5432	0	0	0	0	0	0	0.6344	0	0	0	0	0	0.0701	0	0	0	0	0	0	0	0.3256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.3905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.2536	0	0	0	0	0.9074	0	0	0	0	0.1633	0	0	0	0.4522	0	0	0	0	0.3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7935	0	0	0	0	0	0	0	0	0	0	0.9135	0	0	0	0	0	0	0	0.2959	0
0	0	0	0	0	0	0	0	0	0	0.4853	0.0724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2722	0	0.5647	0	0	0	0	0	0	0	0	0	0.1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5016	0	0.7534	0	0	0.8081	0	0	0	0	0	0	0	0	0.9144	0	0.4431	0
0	0	0.0068	0	0.4357	0	0	0	0	0	0	0.7323	0	0	0	0	0	0.141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.8218	0	0	0.1277	0	0	0	0.6633	0	0	0	0	0	0	0	0	0	0.2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7296	0	0.6777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
