200
20
0.536	0.7923	0.592	0.8298	0.4395	0.5804	0.7042	0.204	0.1475	0.2688	0.7367	0.1848	0.8888	0.4314	0.9831	0.8465	0.578	0.2714	0.7059	0.7515	0.8439	0.8586	0.2199	0.6061	0.9839	0.0808	0.0543	0.0206	0.202	0.7219	0.8901	0.043	0.9703	0.8174	0.3278	0.5418	0.9117	0.7938	0.8219	0.1831	0.1906	0.0048	0.2475	0.7934	0.2292	0.5963	0.7467	0.8351	0.7273	0.239	0.2231	0.6712	0.6544	0.8069	0.3835	0.516	0.8259	0.975	0.4109	0.3541	0.3782	0.1504	0.9907	0.5842	0.6813	0.089	0.6722	0.7224	0.2965	0.6834	0.9252	0.7885	0.8543	0.6209	0.6738	0.1838	0.8402	0.7492	0.4554	0.5214	0.8907	0.6976	0.2081	0.4635	0.2149	0.4424	0.3985	0.2201	0.2982	0.8912	0.9711	0.7515	0.4029	0.6691	0.5377	0.2306	0.054	0.9263	0.9156	0.4014	0.5981	0.458	0.8029	0.0092	0.1845	0.6293	0.352	0.005	0.8745	0.313	0.7635	0.2222	0.2043	0.5165	0.2965	0.2105	0.5828	0.6371	0.6803	0.4539	0.7385	0.1304	0.1792	0.2549	0.6877	0.9537	0.2591	0.5818	0.6408	0.0211	0.9704	0.5641	0.3787	0.9674	0.6249	0.4786	0.8953	0.1354	0.6965	0.2963	0.3646	0.5956	0.2963	0.5996	0.3281	0.0275	0.9679	0.7605	0.7452	0.4465	0.5445	0.6833	0.3439	0.7508	0.2953	0.5018	0.3065	0.6328	0.775	0.9213	0.7015	0.0509	0.699	0.098	0.1381	0.9432	0.233	0.2094	0.86	0.7395	0.3462	0.3116	0.6616	0.4832	0.1439	0.7277	0.3528	0.7328	0.0157	0.812	0.339	0.0575	0.6837	0.2855	0.5983	0.974	0.7934	0.2503	0.66	0.4021	0.5648	0.6378	0.3179	0.376	0.8584	0.0505	0.0743	0.5968	0.6585	0.8835
0.1817	0.4255	0.4676	0.3726	0.4949	0.4527	0.4158	0.6682	0.0197	0.2999	0.2561	0.445	0.885	0.2967	0.2111	0.3938	0.8049	0.8853	0.1494	0.2757	0.3378	0.1437	0.1846	0.1309	0.953	0.2361	0.6473	0.071	0.0545	0.929	0.2701	0.2749	0.7258	0.5044	0.0108	0.0712	0.2034	0.6301	0.7715	0.8541	0.219	0.184	0.9912	0.3704	0.1502	0.1064	0.4914	0.736	0.708	0.0105	0.9362	0.5224	0.6045	0.4916	0.7247	0.424	0.1591	0.9862	0.6306	0.8584	0.9743	0.8111	0.4737	0.1647	0.5651	0.3976	0.1161	0.6724	0.2042	0.0872	0.1319	0.2621	0.1867	0.3022	0.2725	0.4737	0.6934	0.8955	0.5073	0.1394	0.7382	0.8504	0.2358	0.7756	0.0833	0.7532	0.5317	0.9801	0.6887	0.896	0.1846	0.0807	0.498	0.1965	0.0813	0.5407	0.1668	0.0376	0.2354	0.2126	0.6569	0.4796	0.5219	0.7507	0.5535	0.3828	0.2566	0.4825	0.4534	0.3603	0.0938	0.9854	0.4904	0.4191	0.5481	0.1217	0.1329	0.9981	0.6677	0.7189	0.4108	0.3062	0.5878	0.0154	0.2877	0.7422	0.0829	0.0392	0.3403	0.7745	0.8301	0.727	0.4181	0.925	0.1465	0.1544	0.7553	0.7298	0.8673	0.6669	0.9785	0.7797	0.892	0.9314	0.9305	0.8246	0.1494	0.0786	0.8941	0.4044	0.324	0.0649	0.6217	0.6363	0.646	0.6358	0.4254	0.6172	0.3928	0.7343	0.0024	0.9314	0.6078	0.3522	0.477	0.1291	0.5778	0.7264	0.7201	0.3237	0.7197	0.3892	0.3507	0.9393	0.0478	0.8725	0.6351	0.2163	0.0657	0.6973	0.1191	0.0026	0.169	0.5702	0.1376	0.479	0.8253	0.3487	0.2968	0.4878	0.2166	0.7929	0.5235	0.032	0.5662	0.7594	0.3459	0.4154	0.254	0.2501
0.7874	0.9696	0.7915	0.903	0.1572	0.0248	0.3505	0.3947	0.9776	0.65	0.8221	0.7317	0.3215	0.2444	0.9329	0.4603	0.893	0.6217	0.461	0.2714	0.2809	0.3698	0.2329	0.0778	0.9147	0.5452	0.1039	0.3769	0.7815	0.3377	0.6897	0.0028	0.5154	0.3398	0.9873	0.8804	0.1043	0.5364	0.8626	0.1923	0.37	0.2902	0.4063	0.8256	0.8431	0.5107	0.4952	0.5856	0.9576	0.6874	0.1358	0.2725	0.0462	0.8239	0.2652	0.3504	0.9133	0.5862	0.6644	0.9303	0.4691	0.9403	0.3785	0.3721	0.8064	0.5975	0.6145	0.2743	0.4708	0.3873	0.1486	0.1011	0.2737	0.1872	0.6967	0.8186	0.1309	0.715	0.3386	0.5273	0.4458	0.9167	0.2862	0.4575	0.2474	0.8603	0.1909	0.08	0.5062	0.713	0.5527	0.7581	0.2928	0.1918	0.9993	0.2919	0.8686	0.9649	0.4061	0.7716	0.554	0.8884	0.7772	0.0462	0.6459	0.4762	0.4622	0.416	0.8544	0.5096	0.4017	0.3699	0.4346	0.1687	0.4211	0.6068	0.5763	0.6205	0.1711	0.1504	0.5974	0.4706	0.9503	0.5453	0.4929	0.8059	0.0094	0.0325	0.1695	0.3706	0.8123	0.0282	0.3441	0.3635	0.167	0.6248	0.828	0.1161	0.4477	0.0265	0.6901	0.713	0.9944	0.8484	0.7193	0.1641	0.2069	0.9808	0.3287	0.1066	0.6867	0.6181	0.6286	0.8055	0.197	0.234	0.9193	0.1967	0.5781	0.355	0.7762	0.6108	0.9764	0.4302	0.8697	0.0163	0.7678	0.096	0.9939	0.9428	0.4719	0.4818	0.0107	0.586	0.1477	0.8484	0.8463	0.312	0.8117	0.3287	0.323	0.5317	0.2744	0.8572	0.152	0.3791	0.315	0.5724	0.2214	0.859	0.8697	0.7196	0.0436	0.9925	0.6404	0.2146	0.1256	0.2529	0.1727	0.7055
0.8593	0.0217	0.2594	0.763	0.2913	0.7312	0.7314	0.6933	0.4217	0.1614	0.0862	0.1333	0.2912	0.2774	0.131	0.3822	0.5392	0.7734	0.2015	0.1319	0.1079	0.2235	0.9956	0.385	0.1278	0.0764	0.1136	0.1823	0.2435	0.1772	0.6548	0.2271	0.0107	0.9605	0.294	0.9413	0.6816	0.1133	0.8962	0.6689	0.6535	0.1989	0.0077	0.8371	0.2001	0.7908	0.0733	0.3181	0.0048	0.4863	0.284	0.4351	0.9262	0.218	0.8812	0.748	0.3274	0.0562	0.2491	0.7069	0.936	0.3489	0.3743	0.4845	0.8119	0.4791	0.6687	0.6613	0.8369	0.8864	0.4623	0.3889	0.3698	0.0169	0.1471	0.7829	0.8222	0.0251	0.3198	0.5013	0.9677	0.8662	0.44	0.5451	0.7308	0.5091	0.8994	0.4239	0.2102	0.4792	0.2813	0.578	0.516	0.9155	0.1515	0.605	0.2336	0.6063	0.391	0.6543	0.8305	0.8624	0.1946	0.6327	0.8543	0.1831	0.2933	0.6384	0.8917	0.2799	0.2236	0.907	0.5507	0.2361	0.6065	0.4628	0.6568	0.2581	0.3926	0.4075	0.8157	0.1776	0.0607	0.493	0.3452	0.0069	0.5583	0.6093	0.044	0.9413	0.0521	0.7762	0.6126	0.0061	0.0546	0.7492	0.9799	0.0669	0.783	0.6769	0.3836	0.2435	0.8269	0.699	0.7357	0.3269	0.3756	0.5963	0.5073	0.3114	0.9005	0.289	0.018	0.0185	0.6866	0.611	0.0024	0.2597	0.5803	0.2635	0.5172	0.5466	0.6113	0.4495	0.6898	0.4414	0.25	0.046	0.8435	0.5534	0.0518	0.7833	0.6058	0.9755	0.5118	0.3093	0.9744	0.4265	0.2359	0.0957	0.6401	0.2806	0.4667	0.6178	0.5016	0.8332	0.0487	0.8398	0.5209	0.5475	0.3071	0.6517	0.7715	0.3541	0.1567	0.2842	0.1975	0.0062	0.171	0.0268
0.8682	0.7423	0.6726	0.5552	0.7015	0.8191	0.9647	0.9417	0.8893	0.1971	0.6131	0.2422	0.8509	0.2948	0.64	0.9974	0.3432	0.896	0.5696	0.9125	0.1335	0.281	0.5839	0.4148	0.6815	0.1895	0.3906	0.8517	0.5099	0.3439	0.7429	0.3332	0.2984	0.875	0.6406	0.3245	0.3	0.5809	0.3358	0.673	0.0323	0.097	0.3906	0.1889	0.2672	0.0438	0.0387	0.0394	0.6282	0.7336	0.4722	0.9566	0.1771	0.4558	0.4171	0.0839	0.9965	0.4851	0.6761	0.2502	0.8564	0.7256	0.9704	0.3198	0.3117	0.2803	0.7365	0.2483	0.0873	0.0537	0.2369	0.993	0.3599	0.5911	0.9129	0.2682	0.5609	0.2605	0.0831	0.093	0.6446	0.406	0.8457	0.3377	0.5881	0.6486	0.5623	0.43	0.1197	0.1228	0.5097	0.6277	0.0286	0.5419	0.1527	0.1231	0.9149	0.0896	0.5295	0.2382	0.1324	0.3729	0.3186	0.3912	0.1335	0.9049	0.6999	0.6672	0.7443	0.421	0.8059	0.701	0.0011	0.0065	0.2336	0.1089	0.8064	0.7996	0.7	0.5966	0.2048	0.1473	0.1739	0.6102	0.8066	0.7356	0.8928	0.1282	0.8138	0.5398	0.3338	0.769	0.4091	0.991	0.7046	0.7	0.0334	0.2507	0.7678	0.9981	0.9291	0.3285	0.0382	0.5079	0.3906	0.495	0.8189	0.7703	0.9404	0.2408	0.1308	0.0504	0.0969	0.6632	0.4092	0.8626	0.6148	0.2736	0.3935	0.8577	0.1505	0.3572	0.842	0.7885	0.1185	0.0719	0.8721	0.8297	0.8958	0.9339	0.0036	0.347	0.5284	0.7114	0.2552	0.3597	0.7717	0.5441	0.5434	0.2328	0.1548	0.7756	0.6136	0.1359	0.1965	0.3805	0.0974	0.0878	0.5653	0.6705	0.0718	0.6527	0.1768	0.9243	0.5108	0.653	0.0161	0.0348	0.6489	0.6861
0.8466	0.7195	0.1657	0.2528	0.1224	0.8618	0.6643	0.1908	0.5215	0.2388	0.0045	0.572	0.9889	0.7408	0.8352	0.3445	0.617	0.5591	0.7137	0.3351	0.1177	0.4129	0.819	0.1954	0.9993	0.4901	0.9057	0.8868	0.5784	0.0416	0.6731	0.1079	0.3657	0.1598	0.7663	0.2444	0.3987	0.517	0.0953	0.7368	0.4086	0.9627	0.857	0.8385	0.9444	0.9036	0.8943	0.4365	0.038	0.9684	0.313	0.1316	0.1562	0.6163	0.4393	0.0811	0.0078	0.4172	0.9665	0.4958	0.5423	0.7077	0.2942	0.0723	0.4804	0.9453	0.7279	0.5348	0.372	0.6226	0.1285	0.3373	0.2338	0.6917	0.5342	0.4076	0.6035	0.7451	0.3464	0.3613	0.0219	0.4468	0.5109	0.4342	0.9681	0.4121	0.7916	0.3011	0.3109	0.1382	0.9855	0.8082	0.6035	0.1756	0.1118	0.6359	0.3351	0.8186	0.4873	0.3369	0.9705	0.1368	0.9981	0.7046	0.757	0.8533	0.2396	0.0271	0.5317	0.9161	0.5646	0.0388	0.0684	0.009	0.1187	0.8263	0.0864	0.8598	0.3647	0.6918	0.321	0.5422	0.8517	0.5628	0.7644	0.3242	0.7706	0.8829	0.7482	0.7932	0.8431	0.6112	0.3352	0.0968	0.5238	0.2425	0.1944	0.3165	0.7948	0.1117	0.5007	0.5324	0.3694	0.115	0.5795	0.6862	0.8325	0.5621	0.5577	0.8272	0.7657	0.3353	0.5076	0.6156	0.4466	0.8002	0.5142	0.4317	0.0684	0.7954	0.24	0.2617	0.8818	0.2054	0.9598	0.8222	0.1706	0.1162	0.0088	0.8366	0.7892	0.7027	0.6548	0.3413	0.0422	0.0555	0.4517	0.282	0.0802	0.1914	0.7395	0.9023	0.9028	0.818	0.2528	0.4525	0.5865	0.1608	0.1393	0.9623	0.3174	0.7833	0.5664	0.0025	0.7087	0.253	0.6226	0.8153	0.2425	0.693
0.978	0.086	0.5008	0.4193	0.8203	0.4851	0.7183	0.5232	0.9433	0.4177	0.5681	0.3963	0.6775	0.2396	0.1567	0.5715	0.5358	0.2622	0.3342	0.7492	0.534	0.8294	0.591	0.2765	0.7242	0.3046	0.4224	0.5725	0.03	0.0332	0.6191	0.4144	0.1996	0.3684	0.5786	0.4685	0.6096	0.5277	0.7538	0.5776	0.7844	0.012	0.906	0.2773	0.2323	0.1132	0.7262	0.5765	0.6396	0.4323	0.3501	0.6017	0.5118	0.5956	0.3999	0.1559	0.0157	0.8044	0.0243	0.6098	0.4343	0.9055	0.9473	0.2302	0.8093	0.7566	0.4602	0.5758	0.5386	0.6298	0.2008	0.2739	0.7371	0.0526	0.4634	0.2074	0.7275	0.981	0.4557	0.3535	0.8758	0.5202	0.5763	0.8048	0.7552	0.2684	0.2311	0.5825	0.5684	0.3229	0.2854	0.4802	0.235	0.78	0.904	0.4929	0.4754	0.6746	0.8643	0.6401	0.1269	0.0459	0.0069	0.3484	0.5042	0.1954	0.6617	0.3868	0.6238	0.0288	0.8535	0.6041	0.4069	0.2671	0.1212	0.078	0.5386	0.1721	0.1759	0.3645	0.9975	0.1852	0.7388	0.8218	0.2581	0.6406	0.4204	0.9478	0.7632	0.7941	0.0816	0.3415	0.2724	0.8538	0.0086	0.3078	0.4386	0.6883	0.6541	0.0436	0.7329	0.0769	0.2811	0.8723	0.7233	0.0791	0.9673	0.8654	0.8804	0.4359	0.2817	0.0858	0.0171	0.0707	0.1242	0.6266	0.019	0.9246	0.7301	0.0765	0.0563	0.6604	0.2167	0.545	0.1337	0.0873	0.9933	0.461	0.7094	0.8149	0.7616	0.6487	0.0931	0.8423	0.0189	0.9537	0.1418	0.6758	0.6614	0.2212	0.6184	0.3244	0.8026	0.9287	0.5353	0.7603	0.0699	0.3239	0.2815	0.3834	0.4516	0.1102	0.9126	0.2946	0.0451	0.3397	0.8559	0.5843	0.8942	0.8749
0.8101	0.7702	0.478	0.163	0.7464	0.1117	0.4333	0.4448	0.4104	0.5599	0.2298	0.309	0.8743	0.6946	0.3152	0.5332	0.0602	0.0168	0.3151	0.4909	0.9301	0.1568	0.813	0.2348	0.7999	0.5054	0.2767	0.196	0.6716	0.0397	0.6329	0.9407	0.7351	0.7386	0.2733	0.1597	0.2177	0.2396	0.1952	0.127	0.4769	0.2377	0.7688	0.9329	0.3505	0.5558	0.1063	0.0164	0.171	0.4879	0.7743	0.9604	0.7006	0.9704	0.4843	0.0534	0.427	0.9028	0.2875	0.9268	0.789	0.5783	0.3975	0.8845	0.3385	0.8013	0.9885	0.4276	0.9629	0.5089	0.7375	0.1983	0.995	0.4387	0.0318	0.2356	0.7661	0.703	0.9805	0.4419	0.0008	0.7013	0.573	0.5436	0.6693	0.0946	0.6828	0.6491	0.3103	0.1046	0.6336	0.9328	0.9726	0.7342	0.1959	0.5792	0.355	0.4696	0.7086	0.9813	0.9379	0.9183	0.7556	0.8073	0.8554	0.8968	0.642	0.2594	0.9156	0.7563	0.6628	0.0824	0.8091	0.2653	0.5152	0.1461	0.9144	0.1551	0.1691	0.7439	0.89	0.8537	0.3341	0.0932	0.678	0.89	0.222	0.3324	0.6185	0.0534	0.6913	0.7504	0.5426	0.7532	0.0354	0.6044	0.0187	0.7761	0.5664	0.4705	0.638	0.5309	0.497	0.506	0.7285	0.291	0.3137	0.8749	0.0044	0.6606	0.3427	0.647	0.2541	0.8729	0.8396	0.3393	0.5414	0.4907	0.2524	0.8997	0.3241	0.0023	0.8358	0.7179	0.774	0.1162	0.4176	0.7719	0.2361	0.5194	0.0039	0.0535	0.8577	0.134	0.3429	0.2425	0.5904	0.9745	0.6651	0.9081	0.6529	0.0688	0.0952	0.0883	0.2271	0.6802	0.6499	0.6731	0.9256	0.3744	0.1659	0.518	0.7481	0.9254	0.0103	0.7811	0.5038	0.5037	0.2491	0.0528
0.2959	0.6184	0.9863	0.0615	0.3813	0.9839	0.5803	0.6532	0.0877	0.2639	0.3219	0.915	0.5009	0.5102	0.6698	0.9004	0.0095	0.3239	0.9625	0.2268	0.1424	0.1451	0.9767	0.813	0.4511	0.3921	0.9666	0.6351	0.9481	0.9795	0.8858	0.9727	0.5331	0.4974	0.6433	0.059	0.3976	0.0736	0.7276	0.8233	0.5665	0.5973	0.375	0.3916	0.3501	0.366	0.5647	0.7175	0.9355	0.1414	0.9001	0.6043	0.4232	0.0031	0.6541	0.0701	0.9544	0.3699	0.879	0.8492	0.4374	0.7468	0.1049	0.9228	0.5252	0.5046	0.5327	0.14	0.6315	0.8413	0.8372	0.6599	0.9306	0.5719	0.4295	0.1416	0.1753	0.0059	0.8351	0.1771	0.7549	0.6421	0.5584	0.3493	0.5769	0.1786	0.0637	0.5296	0.8344	0.9203	0.7503	0.5715	0.9644	0.155	0.52	0.8882	0.0938	0.0877	0.1703	0.4101	0.0102	0.5796	0.3661	0.6302	0.5542	0.9007	0.9192	0.4545	0.0196	0.895	0.2103	0.5087	0.6674	0.9222	0.5858	0.2611	0.1502	0.9634	0.3224	0.5407	0.1679	0.7381	0.8539	0.3188	0.0211	0.5598	0.2253	0.9603	0.0395	0.5416	0.9953	0.9202	0.4738	0.0296	0.5118	0.4691	0.4705	0.1345	0.1492	0.741	0.8187	0.1894	0.8514	0.075	0.9122	0.7385	0.3143	0.5602	0.2265	0.0265	0.9676	0.646	0.1532	0.209	0.4838	0.2027	0.7585	0.5025	0.8172	0.3215	0.977	0.9105	0.4663	0.4048	0.1978	0.2179	0.4833	0.8441	0.7508	0.3851	0.8555	0.5178	0.8906	0.695	0.3499	0.1915	0.9912	0.4817	0.6042	0.6091	0.2895	0.1264	0.6581	0.9347	0.0765	0.0176	0.9318	0.2903	0.967	0.4121	0.9969	0.1989	0.1529	0.534	0.7566	0.1141	0.8483	0.8129	0.2845	0.4546
0.7761	0.2317	0.6438	0.9497	0.396	0.2093	0.0769	0.3797	0.3778	0.0618	0.3029	0.0407	0.4412	0.0786	0.1494	0.2179	0.3781	0.6906	0.3914	0.231	0.1863	0.5511	0.9606	0.7482	0.4567	0.4484	0.5121	0.1963	0.5481	0.6066	0.0456	0.1991	0.5938	0.7389	0.91	0.9592	0.3096	0.844	0.1922	0.4066	0.3701	0.4042	0.6357	0.3444	0.7651	0.8257	0.214	0.1074	0.7313	0.4503	0.6845	0.4413	0.3301	0.5598	0.5446	0.5303	0.4751	0.5659	0.1446	0.0219	0.176	0.3297	0.5185	0.1868	0.5444	0.9852	0.9727	0.9691	0.8792	0.7348	0.7538	0.4949	0.5417	0.2385	0.947	0.9247	0.2716	0.6428	0.9092	0.5642	0.9075	0.7603	0.6223	0.4115	0.94	0.7938	0.6506	0.4188	0.7084	0.819	0.9491	0.9481	0.5465	0.9782	0.6442	0.1086	0.0285	0.0575	0.3328	0.8212	0.6227	0.7798	0.6406	0.6484	0.7284	0.7662	0.7625	0.1037	0.2159	0.9244	0.2586	0.6768	0.4693	0.1509	0.2446	0.0138	0.4746	0.1651	0.3116	0.3097	0.6991	0.9951	0.715	0.2121	0.0212	0.7832	0.0255	0.466	0.5933	0.2629	0.3281	0.9453	0.1993	0.9876	0.3719	0.1269	0.9172	0.1177	0.9874	0.0767	0.6999	0.5085	0.6248	0.0081	0.1634	0.0657	0.2171	0.5681	0.6605	0.1029	0.6379	0.6765	0.9603	0.9524	0.9652	0.6328	0.3512	0.6721	0.0193	0.2709	0.8709	0.047	0.872	0.923	0.7371	0.4416	0.3177	0.4713	0.566	0.5877	0.9581	0.2163	0.2253	0.4003	0.0222	0.0066	0.6063	0.6913	0.2924	0.5996	0.1104	0.695	0.9651	0.0606	0.3506	0.0167	0.4972	0.2233	0.0968	0.7419	0.0716	0.2079	0.8019	0.5653	0.6997	0.1452	0.4818	0.1545	0.8914	0.1418
