200
20
0.9699	0.5698	0.2131	0.9294	0.0579	0.7901	0.5119	0.2424	0.9454	0.0734	0.4553	0.3291	0.6698	0.1862	0.3565	0.2479	0.3472	0.3741	0.7555	0.206	0.7338	0.5527	0.7953	0.3167	0.2747	0.6858	0.3716	0.0972	0.3415	0.4565	0.0298	0.8316	0.5321	0.5638	0.4414	0.6884	0.3486	0.392	0.2307	0.6732	0.0397	0.097	0.6248	0.0542	0.325	0.8191	0.1757	0.6223	0.3275	0.6264	0.5105	0.4183	0.3191	0.8822	0.2717	0.6564	0.596	0.2375	0.2867	0.645	0.3978	0.7567	0.217	0.8674	0.3486	0.3618	0.1996	0.9396	0.1196	0.5053	0.4021	0.7961	0.5461	0.3735	0.8246	0.8613	0.968	0.8725	0.306	0.0451	0.3315	0.6815	0.3535	0.7926	0.8537	0.1705	0.0804	0.7805	0.7078	0.8639	0.6023	0.1801	0.5254	0.6932	0.816	0.4017	0.7197	0.9983	0.3429	0.3407	0.28	0.5879	0.8296	0.737	0.7246	0.2243	0.4968	0.4806	0.897	0.2903	0.8337	0.7065	0.4687	0.106	0.0166	0.375	0.306	0.8623	0.0964	0.3144	0.0014	0.0206	0.3854	0.9037	0.7425	0.896	0.4688	0.9306	0.4868	0.4808	0.458	0.1126	0.6747	0.4024	0.9674	0.3649	0.9806	0.1999	0.5853	0.9426	0.079	0.7724	0.1324	0.9479	0.781	0.4015	0.4945	0.4096	0.8869	0.4681	0.7761	0.9315	0.4613	0.5662	0.1162	0.7624	0.4773	0.5585	0.378	0.6796	0.6324	0.5446	0.8451	0.8459	0.0705	0.3925	0.9901	0.8158	0.573	0.3901	0.4693	0.5258	0.7597	0.9154	0.3007	0.9325	0.5862	0.8231	0.0627	0.3484	0.7714	0.8286	0.035	0.0939	0.1722	0.7714	0.9992	0.0713	0.318	0.8964	0.7074	0.8184	0.1531	0.7896	0.4137	0.7243	0.7247	0.4908	0.5672	0.282
0.1723	0.2187	0.2156	0.7717	0.3868	0.7798	0.4893	0.6374	0.7132	0.6289	0.9033	0.2964	0.4676	0.9599	0.741	0.1182	0.0281	0.1337	0.0611	0.6637	0.6587	0.5946	0.4556	0.0746	0.9481	0.5673	0.3948	0.9495	0.1115	0.2392	0.9326	0.5708	0.3846	0.0415	0.9193	0.1652	0.0898	0.6886	0.6801	0.5902	0.8781	0.7661	0.7178	0.7249	0.5885	0.4177	0.5897	0.277	0.778	0.5689	0.485	0.0561	0.9379	0.9138	0.5905	0.5853	0.7649	0.0129	0.9885	0.0868	0.4704	0.0799	0.8446	0.9638	0.0362	0.4093	0.92	0.7252	0.8637	0.2156	0.6189	0.918	0.6154	0.8962	0.2353	0.3691	0.7326	0.3048	0.3659	0.1895	0.4946	0.6944	0.1063	0.9003	0.0607	0.4894	0.3636	0.4999	0.3493	0.5376	0.1694	0.8376	0.7373	0.2002	0.16	0.8599	0.4152	0.7055	0.2379	0.2919	0.4853	0.3505	0.3383	0.6643	0.4568	0.3296	0.401	0.2064	0.9966	0.9022	0.9434	0.8574	0.726	0.5951	0.9534	0.8611	0.4393	0.7087	0.9456	0.5461	0.9178	0.358	0.0658	0.0294	0.7108	0.5874	0.0109	0.0657	0.4269	0.8336	0.2094	0.9098	0.6675	0.5194	0.6143	0.509	0.3603	0.2568	0.932	0.5943	0.1764	0.0071	0.3003	0.3172	0.2481	0.8836	0.3681	0.7877	0.2816	0.5965	0.3819	0.3429	0.8949	0.5026	0.6664	0.8247	0.2942	0.0034	0.2529	0.9501	0.2138	0.8257	0.8471	0.0434	0.3788	0.4901	0.2096	0.6403	0.1419	0.2395	0.0432	0.8711	0.3564	0.846	0.9995	0.8852	0.2018	0.4018	0.9535	0.3209	0.9937	0.0158	0.8575	0.6421	0.1622	0.8163	0.6635	0.9696	0.9975	0.8302	0.1224	0.3691	0.505	0.4348	0.9833	0.7327	0.295	0.4187	0.629	0.064
0.5239	0.3858	0.5488	0.0341	0.1045	0.7867	0.7376	0.694	0.6277	0.7389	0.8593	0.5059	0.0521	0.9588	0.1167	0.4411	0.7245	0.1558	0.8261	0.0729	0.461	0.1564	0.7214	0.2572	0.2278	0.689	0.5229	0.882	0.1886	0.2585	0.7536	0.7892	0.5666	0.2144	0.7002	0.783	0.5631	0.4107	0.4113	0.751	0.5757	0.03	0.3161	0.8292	0.9902	0.9025	0.9599	0.9506	0.204	0.0775	0.1908	0.1561	0.5886	0.4267	0.3676	0.4176	0.1965	0.8809	0.7161	0.5461	0.9489	0.0829	0.6853	0.2911	0.7536	0.8207	0.8815	0.4351	0.4428	0.5845	0.8603	0.4463	0.0252	0.7315	0.5791	0.9033	0.8562	0.8742	0.4945	0.33	0.3616	0.4157	0.8706	0.3734	0.3598	0.6643	0.9532	0.0031	0.5064	0.261	0.8663	0.5415	0.5928	0.9406	0.3911	0.5991	0.7765	0.7547	0.0835	0.2166	0.0411	0.7882	0.3562	0.1168	0.4523	0.5908	0.7708	0.0755	0.8072	0.6438	0.5921	0.0764	0.9368	0.0053	0.0672	0.6547	0.6825	0.6256	0.7249	0.432	0.398	0.2027	0.8305	0.1178	0.6869	0.7856	0.5114	0.0974	0.4705	0.6732	0.6023	0.2751	0.1678	0.6133	0.3947	0.6432	0.6938	0.5946	0.8225	0.4109	0.4372	0.3896	0.2649	0.7606	0.8661	0.3379	0.4905	0.0629	0.8604	0.1693	0.1354	0.9812	0.2457	0.0618	0.868	0.8088	0.2489	0.1446	0.1169	0.5142	0.1509	0.0549	0.6112	0.2125	0.1112	0.4524	0.0886	0.5801	0.8693	0.6051	0.8915	0.706	0.0652	0.7757	0.2691	0.6618	0.2774	0.4965	0.0607	0.3922	0.689	0.42	0.0666	0.299	0.0337	0.5811	0.9995	0.2303	0.5915	0.2304	0.6491	0.9549	0.0635	0.129	0.4845	0.1692	0.1478	0.0318	0.8117	0.9026
0.3877	0.5872	0.0079	0.1956	0.4621	0.409	0.7236	0.3782	0.1752	0.8811	0.2036	0.4736	0.6559	0.9561	0.5198	0.0299	0.7302	0.7374	0.1247	0.3327	0.7935	0.3383	0.8929	0.2669	0.2044	0.2536	0.2267	0.3852	0.6561	0.0109	0.243	0.1309	0.7096	0.9419	0.4011	0.2197	0.3445	0.9592	0.133	0.9467	0.7586	0.3408	0.8741	0.9002	0.0145	0.0737	0.8561	0.2934	0.4461	0.0522	0.1378	0.1442	0.6728	0.7206	0.8525	0.1581	0.9336	0.5939	0.9056	0.2437	0.1609	0.4214	0.2452	0.9577	0.8499	0.9649	0.4552	0.9393	0.4268	0.2601	0.1334	0.2035	0.1312	0.8544	0.1413	0.3175	0.2423	0.5524	0.9133	0.3781	0.3895	0.1239	0.21	0.9365	0.0308	0.9297	0.4032	0.0014	0.2189	0.9541	0.6194	0.7283	0.8278	0.1971	0.9034	0.5593	0.7565	0.1987	0.9344	0.7441	0.6581	0.3117	0.5318	0.1458	0.0777	0.9498	0.054	0.444	0.47	0.4317	0.3433	0.8062	0.7894	0.9766	0.6205	0.525	0.7837	0.1568	0.6054	0.8493	0.3457	0.9996	0.2251	0.242	0.389	0.3585	0.0861	0.0956	0.6427	0.5682	0.7466	0.298	0.9285	0.6919	0.8856	0.0816	0.5679	0.6877	0.6745	0.8727	0.1461	0.5805	0.391	0.2522	0.9227	0.7744	0.0787	0.6907	0.1753	0.6611	0.2306	0.9298	0.1066	0.0263	0.1413	0.9158	0.2998	0.5658	0.5564	0.9862	0.0751	0.0941	0.4005	0.7324	0.973	0.712	0.2903	0.2734	0.6185	0.2308	0.1446	0.2691	0.8464	0.5073	0.9272	0.8258	0.2214	0.2694	0.2622	0.2287	0.978	0.5552	0.7829	0.8969	0.1517	0.7022	0.3843	0.5623	0.1844	0.1407	0.1936	0.345	0.6705	0.3839	0.7505	0.312	0.7235	0.6918	0.6729	0.8203
0.4626	0.3574	0.0172	0.5311	0.7498	0.0615	0.2472	0.2164	0.1863	0.2937	0.1011	0.8813	0.6384	0.4649	0.1684	0.5952	0.4423	0.4492	0.3022	0.1331	0.8615	0.6735	0.485	0.209	0.7727	0.2327	0.3191	0.3711	0.4413	0.7241	0.6794	0.2117	0.7738	0.7422	0.6254	0.5049	0.9495	0.7064	0.5745	0.8732	0.8603	0.124	0.1752	0.116	0.7493	0.7453	0.6654	0.2866	0.1694	0.6318	0.453	0.2556	0.0801	0.9982	0.6881	0.6271	0.3926	0.8973	0.6768	0.6998	0.7948	0.4815	0.4002	0.1046	0.9762	0.8855	0.3224	0.0635	0.4219	0.7807	0.0586	0.6878	0.025	0.2725	0.6339	0.705	0.2971	0.4709	0.783	0.8696	0.6588	0.1331	0.4655	0.089	0.795	0.9462	0.5717	0.2483	0.8916	0.6841	0.1907	0.3948	0.0566	0.1401	0.7448	0.2737	0.3166	0.6159	0.951	0.7952	0.0008	0.0336	0.1012	0.4898	0.9826	0.2903	0.1927	0.9911	0.5291	0.1817	0.0947	0.3722	0.3629	0.6364	0.01	0.5553	0.575	0.2157	0.8098	0.8429	0.2319	0.1805	0.5031	0.3359	0.3377	0.2813	0.0639	0.6962	0.0441	0.3145	0.4432	0.5564	0.613	0.3246	0.105	0.9222	0.7507	0.1165	0.0698	0.3226	0.5413	0.9684	0.6345	0.1152	0.9685	0.614	0.0725	0.3686	0.0958	0.1032	0.6482	0.4014	0.8923	0.9283	0.3737	0.8107	0.3047	0.1651	0.7764	0.2009	0.3712	0.5716	0.6366	0.0687	0.856	0.073	0.8364	0.3648	0.3415	0.4295	0.7375	0.794	0.646	0.5561	0.7768	0.3291	0.2722	0.1649	0.6905	0.721	0.3212	0.1409	0.0031	0.1263	0.7822	0.0541	0.2423	0.2508	0.1454	0.7346	0.0302	0.6476	0.6068	0.0825	0.0292	0.9027	0.0459	0.8403	0.7464	0.5493
0.8354	0.3655	0.7108	0.8654	0.6106	0.2164	0.3355	0.3674	0.194	0.2893	0.1442	0.1741	0.7203	0.4792	0.4271	0.7586	0.8997	0.3945	0.8757	0.6939	0.8334	0.8027	0.7836	0.652	0.2908	0.2734	0.4288	0.0127	0.275	0.1696	0.6856	0.5441	0.0364	0.2803	0.3468	0.5136	0.3384	0.0624	0.9674	0.1087	0.0609	0.5445	0.0441	0.3806	0.8764	0.848	0.6758	0.5725	0.3053	0.0604	0.0352	0.6787	0.6345	0.2224	0.2407	0.8325	0.2118	0.8712	0.1878	0.247	0.2093	0.8609	0.3615	0.3205	0.8267	0.1627	0.2705	0.1987	0.0715	0.7967	0.7646	0.3579	0.004	0.1568	0.4612	0.5217	0.4214	0.55	0.8986	0.5352	0.5111	0.6961	0.8299	0.2786	0.0558	0.4682	0.9772	0.2962	0.5367	0.1376	0.2847	0.4769	0.4007	0.791	0.0265	0.3333	0.7696	0.8053	0.0424	0.1031	0.1632	0.5892	0.5508	0.6081	0.6344	0.2542	0.7388	0.2279	0.2684	0.1818	0.2275	0.2053	0.0713	0.0915	0.2422	0.8394	0.482	0.2515	0.5841	0.1497	0.4	0.6357	0.8317	0.1308	0.1087	0.0454	0.1299	0.7595	0.7779	0.9704	0.44	0.1318	0.0486	0.1538	0.4664	0.6326	0.073	0.1814	0.4123	0.1239	0.9782	0.7097	0.3959	0.1454	0.5249	0.8553	0.0511	0.4912	0.4899	0.7147	0.6659	0.8348	0.181	0.3281	0.7427	0.8901	0.0437	0.9108	0.2331	0.8926	0.995	0.9823	0.1603	0.1127	0.0505	0.1245	0.156	0.9388	0.4423	0.748	0.4858	0.668	0.8337	0.9819	0.8537	0.3324	0.6847	0.4519	0.2219	0.0643	0.859	0.8736	0.3081	0.7163	0.3727	0.573	0.8275	0.8441	0.8511	0.4437	0.6561	0.2242	0.3273	0.9498	0.6166	0.7726	0.7763	0.3453	0.2863	0.7893
0.9418	0.3786	0.6335	0.0032	0.5729	0.7731	0.2047	0.6813	0.5144	0.7326	0.9349	0.4856	0.8262	0.5061	0.1449	0.713	0.433	0.5376	0.2096	0.4729	0.717	0.6108	0.9473	0.0048	0.4326	0.4327	0.8818	0.8461	0.7192	0.4759	0.5249	0.9692	0.6505	0.1138	0.6464	0.4471	0.7406	0.8791	0.7691	0.926	0.9367	0.9225	0.006	0.8158	0.0344	0.9921	0.6851	0.6359	0.1881	0.9926	0.7584	0.4296	0.9964	0.3737	0.6558	0.0843	0.587	0.308	0.8169	0.8912	0.8858	0.2251	0.8157	0.9306	0.3926	0.1951	0.3322	0.1176	0.2557	0.2615	0.8369	0.6997	0.1484	0.8791	0.1757	0.709	0.7144	0.0746	0.6859	0.0957	0.3015	0.0239	0.7854	0.1802	0.6615	0.4057	0.1292	0.3119	0.5373	0.6682	0.2825	0.4053	0.3994	0.3306	0.3076	0.0689	0.0369	0.6486	0.3615	0.5106	0.465	0.9864	0.0393	0.4682	0.0532	0.157	0.0161	0.0216	0.7895	0.9872	0.6221	0.8074	0.7533	0.7987	0.4791	0.3838	0.4798	0.2704	0.2704	0.6097	0.6979	0.7375	0.0753	0.0721	0.4448	0.4536	0.5963	0.7216	0.4161	0.9955	0.5744	0.5645	0.6086	0.0859	0.4078	0.4249	0.8378	0.5089	0.1174	0.927	0.0417	0.0344	0.066	0.8008	0.1703	0.31	0.9094	0.7339	0.8086	0.5488	0.0203	0.489	0.8043	0.3955	0.8112	0.004	0.4466	0.5132	0.7432	0.364	0.5869	0.9186	0.701	0.3099	0.6624	0.2775	0.9868	0.2596	0.2558	0.019	0.0509	0.7378	0.1614	0.5955	0.182	0.7074	0.4194	0.5487	0.4701	0.7808	0.9628	0.5067	0.7115	0.7112	0.721	0.0745	0.6167	0.514	0.4686	0.1599	0.3879	0.6458	0.4108	0.106	0.7913	0.1269	0.9616	0.9897	0.3443	0.8971
0.044	0.6121	0.5712	0.6357	0.6584	0.048	0.8615	0.7951	0.3066	0.0318	0.9828	0.4759	0.7181	0.6668	0.3684	0.8484	0.5522	0.1562	0.2695	0.1498	0.4844	0.1099	0.0935	0.2989	0.9118	0.8211	0.976	0.9061	0.3683	0.515	0.1648	0.4555	0.807	0.7018	0.3235	0.4562	0.8336	0.4361	0.9705	0.496	0.0553	0.4188	0.988	0.2019	0.4796	0.7504	0.9471	0.0484	0.3845	0.3293	0.5993	0.084	0.4193	0.2724	0.929	0.0266	0.373	0.0321	0.0821	0.7928	0.8687	0.5949	0.7667	0.8791	0.4559	0.4557	0.8718	0.0238	0.6731	0.4996	0.2877	0.105	0.0049	0.8081	0.9525	0.4448	0.0401	0.3292	0.392	0.1585	0.9172	0.1934	0.6481	0.8104	0.9937	0.0582	0.6001	0.317	0.9111	0.9354	0.9532	0.8287	0.4636	0.2782	0.2772	0.7321	0.9664	0.7963	0.7815	0.3666	0.8287	0.2548	0.7363	0.7842	0.1886	0.4425	0.6539	0.6032	0.5279	0.6197	0.5495	0.206	0.7221	0.182	0.2686	0.5541	0.7735	0.8196	0.7625	0.8174	0.3594	0.4323	0.5708	0.1772	0.9995	0.483	0.8552	0.1412	0.2386	0.5211	0.4611	0.0567	0.4729	0.2365	0.424	0.3986	0.3935	0.4018	0.4046	0.0143	0.0955	0.4468	0.6526	0.5322	0.8324	0.1597	0.1069	0.4558	0.5689	0.3657	0.298	0.7499	0.8462	0.6759	0.3165	0.1124	0.1387	0.4024	0.9912	0.6856	0.2592	0.2478	0.7989	0.7837	0.8457	0.3399	0.2372	0.0511	0.7906	0.555	0.5085	0.5862	0.7023	0.807	0.0377	0.5136	0.49	0.5202	0.207	0.4488	0.6856	0.145	0.9172	0.8944	0.7897	0.178	0.0483	0.4536	0.2412	0.7848	0.5624	0.6792	0.7843	0.8219	0.7934	0.1825	0.4339	0.1487	0.3338	0.2219
0.3927	0.5904	0.2983	0.0171	0.1442	0.9987	0.8139	0.6331	0.8637	0.9895	0.0055	0.7384	0.6807	0.5338	0.9711	0.1389	0.7467	0.0782	0.8635	0.501	0.5205	0.3569	0.7873	0.4776	0.8569	0.5029	0.1541	0.4828	0.5543	0.3519	0.0409	0.3472	0.8809	0.3344	0.3204	0.0654	0.2855	0.2829	0.3368	0.3933	0.0085	0.7176	0.5043	0.417	0.2566	0.8508	0.5457	0.5669	0.3131	0.3991	0.9366	0.3527	0.4033	0.1979	0.4222	0.1442	0.2005	0.5247	0.7542	0.6449	0.4259	0.9937	0.0827	0.6656	0.3934	0.678	0.2998	0.1195	0.2268	0.8571	0.752	0.773	0.5788	0.5336	0.8702	0.7244	0.0537	0.4405	0.2719	0.7513	0.4822	0.5224	0.523	0.8562	0.0011	0.0126	0.79	0.4404	0.7489	0.0395	0.3516	0.9327	0.4249	0.8375	0.4627	0.8608	0.0156	0.0649	0.8447	0.2323	0.1873	0.5653	0.6878	0.0032	0.9954	0.5676	0.4448	0.0003	0.8617	0.7518	0.3578	0.9817	0.5532	0.808	0.4857	0.4267	0.9003	0.1104	0.8955	0.1058	0.5151	0.9768	0.6278	0.0774	0.129	0.1343	0.4992	0.5798	0.8568	0.9717	0.673	0.7145	0.5101	0.5004	0.2787	0.852	0.4194	0.6394	0.7307	0.9464	0.0454	0.3224	0.0788	0.8423	0.6496	0.5693	0.0828	0.8773	0.0235	0.2069	0.989	0.8778	0.7898	0.8624	0.4687	0.901	0.4728	0.4764	0.2479	0.6415	0.1697	0.4077	0.375	0.8383	0.5337	0.9629	0.3884	0.5244	0.9057	0.7557	0.1728	0.2908	0.8782	0.9613	0.9096	0.2937	0.4667	0.4729	0.2177	0.8193	0.2177	0.5378	0.1932	0.0832	0.6123	0.4193	0.1113	0.1303	0.0629	0.8987	0.3553	0.7896	0.0824	0.6094	0.173	0.8947	0.604	0.677	0.5932	0.0525
0.5076	0.0891	0.7477	0.0454	0.0369	0.5922	0.2474	0.7204	0.7078	0.7148	0.5299	0.1295	0.7811	0.0053	0.3453	0.1919	0.4528	0.6245	0.9658	0.205	0.8635	0.2977	0.4114	0.7787	0.9189	0.0072	0.4009	0.7162	0.352	0.3329	0.1496	0.1464	0.2108	0.8151	0.1697	0.6213	0.996	0.6226	0.7471	0.503	0.1927	0.7183	0.9226	0.2489	0.3994	0.6634	0.7996	0.3476	0.5786	0.8285	0.3819	0.7556	0.0192	0.3155	0.0671	0.6829	0.2382	0.4776	0.048	0.2608	0.6648	0.9941	0.7825	0.8872	0.8649	0.4542	0.53	0.2412	0.2403	0.8479	0.4825	0.1932	0.7486	0.4151	0.8399	0.5214	0.0364	0.6701	0.4046	0.4246	0.505	0.8799	0.8243	0.8903	0.8477	0.6172	0.4265	0.0401	0.3178	0.7971	0.04	0.074	0.9063	0.1477	0.9713	0.1137	0.8889	0.3687	0.0566	0.0686	0.5786	0.4282	0.1076	0.0507	0.7013	0.1692	0.1129	0.6914	0.355	0.0217	0.4021	0.722	0.0349	0.9394	0.8907	0.5933	0.6937	0.6722	0.6132	0.4813	0.1264	0.9901	0.2236	0.6997	0.0209	0.0329	0.8538	0.7978	0.4007	0.1553	0.6168	0.3123	0.2229	0.9415	0.2164	0.5315	0.9543	0.0798	0.4845	0.5905	0.2571	0.3077	0.6423	0.6534	0.7982	0.4059	0.2557	0.3924	0.7671	0.3123	0.4413	0.3813	0.2846	0.5062	0.8698	0.6632	0.9134	0.091	0.9566	0.5974	0.6649	0.7312	0.5707	0.6872	0.4384	0.21	0.9371	0.8067	0.9911	0.3639	0.9809	0.1967	0.7281	0.4901	0.4179	0.0578	0.5139	0.0401	0.333	0.7099	0.5174	0.2024	0.8138	0.1133	0.6363	0.5244	0.3117	0.7962	0.4176	0.5882	0.381	0.0617	0.604	0.3739	0.894	0.611	0.7446	0.6716	0.9938	0.3898
